Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
0,1,36.0,0,0,2446,1.0,1,4,1,4.0,5,1.0,3,3,3,3,4,3,5,0,0.0,1
0,1,39.0,0,0,2838,4.0,4,4,4,2.0,1,5.0,4,4,4,4,1,4,3,0,0.0,1
0,1,52.0,0,0,936,4.0,4,4,4,4.0,5,4.0,4,4,4,4,3,4,4,0,0.0,1
1,1,45.0,0,0,3960,3.0,3,3,3,5.0,3,2.0,5,5,5,5,1,5,5,0,1.0,1
0,1,23.0,0,2,488,4.0,5,5,5,4.0,5,4.0,4,5,4,1,5,1,4,0,62.0,1
1,1,60.0,0,0,1635,2.0,2,2,2,3.0,5,5.0,4,4,4,4,4,4,3,0,3.0,1
0,1,43.0,0,0,3367,1.0,3,3,3,3.0,2,3.0,2,2,2,1,1,2,3,0,12.0,0
1,1,38.0,0,0,328,0.0,0,0,3,4.0,5,5.0,2,2,2,2,5,2,4,6,0.0,1
1,1,38.0,0,0,859,3.0,1,1,1,5.0,3,3.0,3,3,3,3,2,3,3,0,0.0,0
0,1,32.0,0,0,2543,2.0,2,2,2,3.0,3,3.0,3,1,4,3,2,2,3,62,60.0,1
1,1,42.0,0,0,3521,1.0,1,5,1,2.0,5,4.0,5,5,5,5,5,5,4,0,0.0,1
1,0,23.0,0,0,616,5.0,0,5,1,2.0,5,2.0,2,3,5,5,3,5,2,0,0.0,1
1,1,52.0,0,1,403,5.0,2,2,2,5.0,5,5.0,5,3,1,4,2,3,5,0,0.0,1
0,1,34.0,0,0,1813,3.0,3,3,3,4.0,4,4.0,4,4,4,4,5,4,4,0,0.0,1
0,1,67.0,0,0,304,1.0,1,1,1,5.0,4,4.0,5,5,5,5,5,5,3,0,0.0,1
0,1,41.0,1,2,432,0.0,4,0,3,4.0,5,5.0,4,4,0,4,4,4,4,0,0.0,1
0,1,40.0,0,0,468,3.0,3,3,3,5.0,4,5.0,4,4,4,4,5,4,5,0,3.0,1
0,1,51.0,0,0,3674,1.0,1,1,1,2.0,5,4.0,5,5,5,5,3,5,4,0,0.0,1
1,1,38.0,0,2,342,2.0,5,5,5,2.0,2,2.0,2,2,2,3,1,4,2,0,0.0,0
0,1,58.0,0,0,173,5.0,5,4,5,5.0,5,5.0,5,5,5,4,3,5,4,4,10.0,1
0,1,40.0,0,0,3193,3.0,3,3,3,1.0,3,1.0,5,5,5,5,4,5,1,3,0.0,1
0,0,22.0,0,1,420,4.0,4,4,5,1.0,4,1.0,1,4,3,5,5,5,1,0,0.0,1
1,1,41.0,0,0,364,2.0,2,2,2,3.0,5,5.0,4,4,4,4,5,4,4,0,0.0,1
1,1,52.0,0,0,532,1.0,1,1,1,2.0,5,4.0,3,3,4,3,5,3,4,0,0.0,1
1,1,43.0,0,0,1786,1.0,1,1,1,2.0,4,4.0,4,4,4,4,3,4,3,3,5.0,1
1,1,43.0,0,0,1744,4.0,4,4,4,4.0,4,4.0,4,3,3,4,4,4,4,0,3.0,1
1,1,66.0,0,0,1646,1.0,1,1,1,2.0,3,2.0,5,5,5,5,2,5,5,0,0.0,1
0,1,61.0,0,0,1056,3.0,3,3,3,2.0,5,3.0,5,5,5,5,3,5,3,0,0.0,1
0,1,37.0,0,2,255,4.0,5,3,5,4.0,4,4.0,4,2,5,3,4,1,4,8,6.0,1
0,1,45.0,0,2,125,4.0,2,2,2,5.0,1,4.0,4,4,4,4,2,4,4,0,0.0,1
0,1,66.0,0,0,729,2.0,2,2,2,3.0,4,2.0,4,4,4,4,2,4,4,7,18.0,1
1,1,32.0,0,1,612,4.0,3,3,3,4.0,4,4.0,4,1,2,3,1,1,4,0,0.0,1
0,1,26.0,0,0,1121,1.0,1,1,1,4.0,4,4.0,4,3,4,4,5,5,4,0,0.0,1
0,1,40.0,0,0,1407,4.0,4,5,4,5.0,5,4.0,4,4,4,4,3,4,4,15,0.0,1
0,1,50.0,0,0,405,4.0,4,4,4,2.0,5,5.0,4,4,4,4,5,4,5,0,0.0,1
1,1,43.0,0,0,1426,3.0,1,2,1,4.0,4,5.0,4,4,4,4,3,4,5,0,0.0,1
0,1,49.0,0,0,1068,1.0,1,1,1,5.0,5,5.0,4,4,4,4,3,4,3,23,9.0,1
1,1,54.0,0,0,2101,4.0,4,4,4,5.0,5,5.0,5,5,5,5,5,5,4,0,0.0,1
0,1,58.0,0,0,3617,3.0,3,3,3,2.0,4,5.0,4,4,4,4,5,4,5,0,0.0,1
0,0,28.0,0,1,1199,4.0,3,3,3,5.0,3,5.0,5,1,1,2,2,2,5,20,18.0,1
1,1,63.0,0,0,271,0.0,0,0,1,3.0,2,4.0,3,3,3,3,2,3,3,20,0.0,1
0,1,59.0,0,0,3817,2.0,2,2,2,2.0,5,5.0,4,4,4,4,3,4,3,0,0.0,1
1,1,16.0,1,1,486,4.0,2,4,4,2.0,4,2.0,2,4,2,3,1,3,2,30,17.0,1
1,1,60.0,0,0,226,1.0,1,1,1,3.0,5,5.0,4,4,4,4,5,4,4,0,4.0,1
1,1,32.0,0,0,347,2.0,2,2,2,4.0,4,4.0,4,3,1,4,3,4,4,0,0.0,1
0,0,36.0,0,1,315,4.0,3,4,2,2.0,4,4.0,2,3,3,4,1,3,2,12,4.0,0
1,1,38.0,0,1,528,3.0,1,1,1,3.0,3,3.0,3,2,1,5,4,3,3,8,0.0,1
0,1,54.0,0,0,584,5.0,5,3,5,5.0,4,5.0,5,5,5,5,5,5,3,26,53.0,1
0,1,36.0,1,1,632,5.0,3,4,5,2.0,4,2.0,2,3,2,1,1,4,2,2,0.0,1
1,1,32.0,0,0,2218,3.0,3,3,3,3.0,4,3.0,3,5,5,5,3,5,3,0,0.0,1
0,1,43.0,0,0,1763,3.0,3,3,3,4.0,4,5.0,5,5,5,4,3,5,4,0,6.0,1
0,1,59.0,0,0,2556,1.0,1,1,1,2.0,5,5.0,4,4,4,4,3,4,4,0,0.0,1
0,1,41.0,0,0,3942,3.0,3,3,3,2.0,4,4.0,4,4,4,4,4,4,5,10,7.0,1
0,1,42.0,0,0,1998,3.0,5,3,3,3.0,5,4.0,5,5,5,5,4,5,3,0,0.0,1
0,1,59.0,0,0,3660,0.0,4,0,1,3.0,5,5.0,4,4,4,4,4,4,3,0,0.0,1
1,1,39.0,0,0,1180,5.0,5,2,5,3.0,5,5.0,5,5,5,5,3,5,3,58,40.0,1
1,1,56.0,0,0,3732,2.0,2,2,2,5.0,4,4.0,4,4,4,4,4,4,5,0,0.0,1
0,0,26.0,0,0,802,0.0,0,0,1,2.0,0,2.0,2,4,4,5,5,4,2,0,0.0,1
0,1,52.0,0,0,114,4.0,1,4,4,5.0,3,5.0,5,5,5,5,2,5,2,0,0.0,1
0,0,21.0,0,1,325,5.0,0,4,2,5.0,4,5.0,5,5,4,5,4,5,5,0,0.0,1
0,1,52.0,0,1,647,2.0,5,1,1,2.0,4,3.0,2,2,2,2,1,2,2,0,0.0,0
1,0,42.0,0,0,1671,4.0,4,4,3,4.0,4,4.0,4,3,3,3,5,4,4,0,0.0,1
0,1,55.0,0,0,1800,5.0,5,3,5,3.0,5,4.0,5,5,5,5,1,5,2,0,0.0,1
1,0,41.0,0,1,115,5.0,5,5,5,3.0,5,1.0,3,3,5,1,1,1,3,0,0.0,1
0,1,36.0,0,0,2279,3.0,3,3,3,3.0,4,4.0,3,3,3,3,3,3,3,0,0.0,1
1,1,48.0,0,0,3459,4.0,4,4,4,3.0,4,5.0,5,5,5,5,4,5,3,6,5.0,1
0,1,46.0,0,0,2506,2.0,2,3,2,5.0,1,2.0,3,3,5,3,2,3,1,0,0.0,1
0,1,27.0,0,0,1914,5.0,5,5,5,4.0,4,4.0,4,5,5,2,1,1,4,0,0.0,1
0,1,61.0,0,1,163,2.0,5,5,5,1.0,3,1.0,2,2,2,2,3,2,5,0,0.0,1
0,0,61.0,0,0,247,5.0,5,5,3,4.0,5,4.0,4,4,4,4,3,4,4,0,0.0,1
1,1,56.0,0,0,3435,3.0,3,3,3,4.0,5,5.0,5,5,5,4,5,5,3,0,0.0,1
0,0,29.0,0,0,334,5.0,5,5,5,5.0,5,5.0,5,5,2,4,5,5,5,11,0.0,1
1,0,22.0,0,0,1242,0.0,0,0,2,3.0,0,3.0,3,3,4,4,3,5,3,0,2.0,1
0,0,57.0,0,0,1056,4.0,4,4,2,3.0,4,3.0,3,4,4,4,4,5,3,0,0.0,1
0,1,46.0,0,0,2620,4.0,4,4,4,4.0,5,5.0,4,4,4,4,4,4,3,0,0.0,1
1,1,56.0,0,0,2556,2.0,2,2,2,5.0,4,4.0,3,2,4,5,4,3,4,28,64.0,1
0,1,31.0,0,0,390,5.0,5,5,5,4.0,4,4.0,4,5,2,4,5,5,4,4,4.0,1
1,1,43.0,0,0,2454,4.0,4,4,4,4.0,4,4.0,3,2,3,4,4,5,4,0,0.0,1
0,1,51.0,1,1,590,4.0,4,4,4,3.0,4,4.0,1,1,4,1,4,1,3,0,0.0,1
1,1,43.0,0,0,3095,1.0,1,1,1,3.0,4,5.0,5,5,5,5,3,5,3,41,29.0,1
0,1,46.0,0,0,575,4.0,2,4,4,2.0,5,5.0,4,4,4,4,5,4,5,0,0.0,1
0,1,58.0,0,0,671,5.0,5,5,5,5.0,5,4.0,4,4,4,4,4,4,3,10,5.0,1
1,1,25.0,0,0,591,1.0,1,1,1,5.0,4,5.0,5,4,2,5,4,5,5,1,0.0,1
1,1,55.0,0,1,643,4.0,3,4,3,4.0,4,4.0,4,4,2,1,5,4,4,1,1.0,1
1,1,54.0,0,0,874,3.0,2,3,3,3.0,5,5.0,4,4,4,4,4,4,5,2,0.0,1
0,1,35.0,0,1,978,4.0,1,1,1,4.0,4,4.0,4,4,1,4,2,5,4,0,1.0,1
1,1,12.0,1,1,692,1.0,4,1,4,5.0,1,5.0,5,2,5,4,4,4,5,0,0.0,0
1,1,68.0,1,1,1075,1.0,4,0,3,2.0,0,2.0,2,3,1,3,3,4,2,2,0.0,0
0,1,42.0,0,0,2884,5.0,2,5,5,2.0,4,5.0,5,5,5,5,3,5,4,0,0.0,1
0,1,32.0,0,0,2957,4.0,4,4,4,4.0,4,4.0,1,2,2,5,4,4,4,126,176.0,1
1,1,63.0,1,1,1011,4.0,5,4,3,1.0,4,1.0,1,5,1,5,3,3,1,0,0.0,1
0,0,23.0,0,1,190,5.0,3,5,2,3.0,5,3.0,3,3,2,3,4,2,3,0,0.0,1
1,1,40.0,0,0,644,5.0,5,5,5,4.0,4,4.0,4,4,5,4,5,4,4,0,0.0,1
1,1,66.0,1,1,460,3.0,5,3,2,3.0,3,1.0,3,3,3,5,5,4,3,0,0.0,0
1,1,38.0,0,0,986,1.0,1,1,1,1.0,1,4.0,2,2,2,2,2,2,2,0,0.0,1
0,1,57.0,0,0,3740,2.0,2,2,2,3.0,5,5.0,4,4,4,4,5,4,3,0,2.0,1
0,1,63.0,0,0,2157,4.0,4,4,4,3.0,5,4.0,5,5,5,5,5,5,4,0,0.0,1
0,1,57.0,1,1,2486,2.0,3,2,3,5.0,3,5.0,3,3,2,5,5,3,4,0,0.0,0
0,1,50.0,0,1,190,4.0,1,1,1,3.0,3,5.0,4,4,4,4,2,4,5,0,0.0,1
1,1,44.0,0,0,2075,1.0,1,1,1,3.0,4,5.0,4,4,4,4,3,4,4,0,0.0,1
0,1,43.0,0,0,1524,2.0,2,2,2,4.0,5,5.0,2,2,2,2,4,2,4,0,0.0,1
0,1,48.0,0,0,967,2.0,2,2,2,4.0,4,4.0,5,5,5,5,5,5,5,0,0.0,1
1,1,61.0,1,1,1620,4.0,4,4,3,2.0,4,2.0,2,5,5,5,5,4,2,2,5.0,1
0,0,36.0,0,1,245,3.0,0,4,2,1.0,4,1.0,1,5,2,1,1,3,1,10,2.0,0
1,1,35.0,0,2,544,4.0,2,2,2,4.0,4,4.0,4,5,5,1,2,3,4,0,0.0,1
0,1,27.0,0,0,3967,5.0,5,5,5,3.0,3,4.0,3,5,4,3,4,3,3,0,0.0,1
1,1,49.0,0,0,3719,2.0,2,2,2,5.0,4,4.0,5,5,5,5,3,5,3,0,0.0,1
0,1,30.0,0,0,2369,1.0,1,1,1,5.0,5,5.0,5,5,3,5,5,5,5,0,0.0,1
1,1,52.0,0,0,2366,5.0,5,5,5,5.0,4,4.0,2,2,2,2,5,2,5,0,8.0,1
0,1,59.0,0,1,650,5.0,1,5,1,3.0,4,2.0,5,5,5,5,1,5,1,0,0.0,1
0,0,22.0,0,0,927,5.0,3,5,3,1.0,5,1.0,1,4,5,2,5,4,1,0,1.0,1
0,1,41.0,1,1,101,5.0,5,5,1,1.0,5,1.0,1,3,4,5,4,4,1,0,0.0,1
1,1,45.0,0,0,2104,4.0,4,4,4,2.0,4,5.0,5,5,5,5,5,5,3,0,0.0,1
1,1,48.0,0,1,589,3.0,1,1,1,4.0,3,4.0,4,5,4,3,5,4,4,0,0.0,1
1,1,35.0,0,1,563,4.0,4,4,4,4.0,4,4.0,4,5,1,5,3,1,4,113,104.0,1
0,0,24.0,0,0,289,4.0,0,4,3,4.0,4,4.0,4,5,4,4,4,5,4,0,0.0,1
0,1,42.0,0,0,2303,1.0,1,1,1,3.0,5,5.0,4,4,4,4,4,4,4,1,0.0,1
1,1,49.0,0,0,3353,2.0,2,2,2,3.0,5,4.0,4,4,4,4,5,4,3,73,68.0,1
0,0,25.0,0,0,331,5.0,0,5,1,3.0,5,3.0,3,3,4,4,3,5,3,0,0.0,1
0,1,63.0,0,0,2681,1.0,1,1,1,5.0,4,1.0,5,5,5,5,2,5,1,5,0.0,1
0,1,54.0,0,0,1834,1.0,1,1,1,2.0,5,4.0,4,4,4,4,5,4,5,1,0.0,1
1,1,43.0,0,1,1250,2.0,4,4,4,2.0,2,2.0,2,3,1,1,3,3,2,0,0.0,1
0,1,46.0,0,0,3809,1.0,1,1,1,4.0,4,4.0,5,5,5,5,3,5,3,3,11.0,1
1,1,54.0,0,0,3248,3.0,3,2,3,3.0,4,4.0,5,5,5,5,5,5,4,17,7.0,1
0,1,40.0,0,0,134,3.0,3,3,3,3.0,5,4.0,5,5,5,4,3,5,3,0,0.0,1
1,1,32.0,0,0,2613,2.0,2,2,2,5.0,5,5.0,5,4,4,4,5,4,5,1,0.0,1
0,1,26.0,1,1,78,3.0,5,3,4,2.0,3,2.0,2,1,2,4,1,2,2,0,0.0,0
1,1,45.0,0,0,488,3.0,3,3,3,4.0,2,2.0,5,5,5,5,2,5,5,70,89.0,1
1,1,44.0,0,2,143,5.0,1,1,1,5.0,5,5.0,5,1,1,2,5,3,5,0,15.0,1
1,1,33.0,0,0,2075,3.0,3,3,3,4.0,5,4.0,4,5,5,3,5,4,4,0,0.0,1
0,1,49.0,0,0,2039,5.0,5,5,5,5.0,5,5.0,4,4,4,4,4,4,3,0,0.0,1
0,1,62.0,0,0,300,2.0,2,2,2,2.0,1,3.0,4,4,4,4,1,4,4,0,0.0,1
1,1,45.0,0,0,2089,5.0,2,5,5,2.0,5,5.0,4,4,5,4,5,4,4,0,11.0,1
1,1,51.0,0,0,1491,3.0,3,3,3,3.0,4,4.0,4,4,4,4,3,4,4,21,4.0,1
0,1,23.0,0,0,2081,2.0,2,2,2,3.0,3,3.0,3,1,2,4,2,1,3,47,39.0,1
0,1,50.0,0,0,1237,3.0,3,3,3,3.0,4,4.0,5,5,5,5,4,5,4,0,0.0,1
1,0,26.0,0,0,1744,5.0,5,5,1,3.0,0,3.0,3,3,2,4,4,5,3,0,0.0,1
0,1,25.0,0,0,602,3.0,2,2,2,4.0,4,4.0,4,3,4,5,4,5,4,2,0.0,1
0,1,44.0,0,0,3612,3.0,3,3,3,4.0,3,3.0,4,5,3,2,3,4,3,105,146.0,1
1,1,36.0,0,2,419,2.0,5,5,5,2.0,2,2.0,2,1,2,1,3,1,2,0,0.0,1
0,0,24.0,0,0,411,5.0,3,5,3,2.0,5,2.0,2,5,5,5,4,4,2,0,0.0,1
0,1,48.0,0,0,2077,5.0,5,2,5,4.0,3,4.0,4,4,4,4,3,4,4,0,0.0,1
1,1,31.0,0,1,2704,0.0,0,0,4,4.0,4,4.0,1,5,5,5,4,4,4,0,14.0,1
1,1,32.0,0,0,2171,3.0,3,3,3,4.0,4,4.0,4,5,2,5,4,4,4,0,12.0,1
1,1,32.0,0,0,1634,0.0,0,0,1,4.0,4,4.0,4,4,3,4,3,1,4,0,0.0,1
0,0,27.0,0,0,2125,5.0,5,5,2,5.0,3,5.0,5,3,4,5,3,5,5,0,0.0,1
0,1,43.0,0,1,946,5.0,3,3,3,4.0,1,2.0,5,5,5,5,2,5,2,0,0.0,1
1,1,19.0,0,0,3936,1.0,1,4,1,3.0,3,3.0,3,3,2,5,4,5,3,23,5.0,1
0,1,47.0,0,0,1781,5.0,5,5,5,2.0,5,5.0,5,5,4,5,5,5,4,0,0.0,1
0,1,40.0,0,0,872,1.0,1,1,1,2.0,4,4.0,4,4,4,4,3,4,4,0,3.0,1
0,1,51.0,0,0,1858,3.0,3,4,3,2.0,5,5.0,4,4,4,4,4,4,5,35,11.0,1
0,1,39.0,0,0,147,1.0,1,1,1,1.0,4,3.0,4,4,4,3,1,4,5,0,0.0,1
1,1,37.0,1,1,1619,5.0,4,5,2,2.0,5,2.0,2,4,4,1,4,2,2,1,0.0,1
0,0,27.0,0,1,472,4.0,0,4,4,3.0,4,3.0,3,5,1,4,1,2,3,0,0.0,1
0,1,39.0,0,0,2614,4.0,4,4,4,4.0,4,5.0,5,5,5,5,5,5,5,23,17.0,1
0,1,34.0,0,0,1471,5.0,5,5,5,3.0,5,5.0,4,4,4,4,3,4,4,0,0.0,1
0,1,43.0,0,1,328,4.0,2,2,2,4.0,4,4.0,4,1,4,3,4,5,4,0,0.0,1
1,1,33.0,0,1,590,0.0,0,0,1,3.0,0,3.0,3,1,1,3,3,1,3,73,55.0,1
0,1,40.0,0,0,3052,1.0,1,1,1,3.0,4,4.0,5,5,5,5,5,5,3,9,8.0,1
1,0,25.0,0,1,982,4.0,4,4,1,3.0,4,3.0,3,3,2,5,4,4,3,0,0.0,1
1,1,41.0,0,0,2562,2.0,2,2,2,5.0,5,4.0,4,4,4,4,4,4,3,6,0.0,1
0,0,16.0,0,1,708,2.0,2,2,3,3.0,2,3.0,3,4,3,3,2,3,3,0,0.0,0
0,1,52.0,0,0,1585,2.0,2,2,2,4.0,4,5.0,5,5,5,5,5,5,5,105,97.0,1
0,1,10.0,1,1,783,3.0,5,3,3,4.0,3,2.0,2,4,3,4,3,4,2,0,0.0,0
0,1,46.0,0,0,483,3.0,3,3,3,4.0,5,5.0,4,4,4,4,4,4,4,0,0.0,1
1,1,65.0,1,1,651,4.0,3,4,3,1.0,4,1.0,1,1,1,3,4,4,1,0,0.0,1
0,1,40.0,0,0,3038,5.0,5,5,5,5.0,5,5.0,4,4,4,4,4,4,3,12,5.0,1
1,1,56.0,0,0,2576,3.0,3,3,3,4.0,3,5.0,5,5,5,5,2,5,1,0,0.0,1
1,1,28.0,0,1,872,5.0,1,1,1,5.0,5,5.0,5,4,5,3,3,4,5,0,0.0,1
0,1,28.0,0,0,3885,3.0,3,3,3,4.0,4,4.0,4,4,4,4,5,5,4,6,12.0,1
0,1,52.0,0,2,844,4.0,5,5,5,4.0,4,3.0,4,4,4,4,4,4,4,9,0.0,1
0,0,30.0,0,2,977,4.0,4,4,3,4.0,4,4.0,4,2,1,5,2,4,4,0,0.0,1
0,1,9.0,0,0,2764,3.0,3,3,3,5.0,4,4.0,5,5,5,5,4,5,5,0,0.0,1
1,1,60.0,0,0,3235,4.0,4,4,4,2.0,5,4.0,5,5,5,5,3,5,5,10,1.0,1
0,0,21.0,0,0,1303,0.0,5,0,4,3.0,0,3.0,3,4,4,5,3,5,3,18,0.0,1
1,1,9.0,0,0,1205,4.0,4,5,4,4.0,4,4.0,4,4,2,5,5,4,4,0,0.0,1
1,1,53.0,0,0,1720,2.0,4,2,4,2.0,3,3.0,2,2,3,2,2,2,1,0,0.0,0
1,1,37.0,0,0,363,3.0,3,3,3,5.0,5,5.0,3,4,2,2,5,4,5,141,126.0,1
0,1,39.0,0,0,1671,2.0,2,2,2,2.0,4,4.0,5,5,5,5,3,5,4,0,0.0,1
0,0,30.0,0,0,1482,0.0,0,0,1,5.0,0,4.0,5,3,2,5,3,4,5,53,73.0,1
0,1,44.0,0,1,558,2.0,4,4,4,2.0,4,3.0,2,2,2,2,3,2,2,0,0.0,0
0,1,63.0,0,1,341,4.0,3,5,3,2.0,3,2.0,4,4,4,4,1,4,3,0,0.0,1
1,1,59.0,0,0,3023,1.0,1,2,1,4.0,5,4.0,4,4,4,4,3,4,3,4,2.0,1
0,1,45.0,0,0,2720,3.0,3,5,3,4.0,4,5.0,4,4,4,4,3,4,4,14,0.0,1
0,1,53.0,0,0,1637,2.0,2,2,2,3.0,5,5.0,4,4,4,4,5,4,5,25,35.0,1
0,1,38.0,0,0,813,2.0,2,2,2,2.0,4,5.0,5,5,5,5,4,5,5,0,0.0,1
1,1,35.0,0,0,1605,2.0,2,2,2,3.0,4,4.0,4,4,4,4,4,4,4,2,0.0,1
1,1,20.0,1,0,2677,5.0,2,5,3,5.0,5,5.0,3,3,2,2,5,1,5,7,53.0,1
0,1,52.0,1,2,190,5.0,4,5,3,2.0,4,4.0,4,4,5,4,5,4,5,0,0.0,1
1,1,22.0,0,2,944,5.0,1,1,1,5.0,5,3.0,5,2,5,1,4,3,5,16,19.0,1
1,0,38.0,0,1,862,3.0,2,2,3,2.0,2,2.0,2,1,4,4,2,3,2,29,3.0,0
1,1,55.0,0,0,946,3.0,3,3,3,5.0,4,4.0,4,4,5,4,4,4,3,10,0.0,1
0,1,58.0,1,1,837,3.0,5,3,2,4.0,5,5.0,1,1,3,1,5,1,2,0,0.0,0
1,1,36.0,0,0,552,4.0,2,4,4,5.0,1,5.0,4,4,4,4,3,4,5,6,0.0,1
1,1,40.0,0,0,235,0.0,0,0,3,3.0,5,5.0,4,4,4,4,3,4,3,0,0.0,1
0,1,39.0,0,0,2380,5.0,5,5,5,5.0,4,4.0,4,4,4,4,3,4,5,0,0.0,1
1,1,54.0,0,0,484,3.0,3,3,3,3.0,5,5.0,5,5,5,5,5,5,5,0,1.0,1
0,1,21.0,0,0,591,1.0,1,1,1,3.0,4,3.0,3,4,3,4,4,4,3,0,0.0,1
1,1,15.0,1,1,2724,4.0,4,4,2,4.0,4,4.0,4,5,3,4,4,3,4,0,0.0,1
1,1,62.0,1,1,622,1.0,5,1,1,5.0,1,5.0,5,2,4,4,4,1,5,0,0.0,0
0,1,57.0,1,1,984,5.0,5,5,3,5.0,4,4.0,4,4,5,4,5,4,4,0,0.0,1
1,1,54.0,0,0,1916,4.0,4,4,4,3.0,3,5.0,4,4,4,4,5,4,5,0,0.0,1
0,0,21.0,0,0,2434,5.0,0,5,2,3.0,0,3.0,3,3,4,4,4,5,3,0,30.0,1
0,1,38.0,0,1,651,4.0,3,3,3,4.0,4,4.0,4,3,3,4,5,5,4,20,29.0,1
1,1,43.0,0,0,1713,4.0,4,4,4,4.0,4,5.0,5,5,5,5,4,5,3,105,95.0,1
0,1,46.0,0,0,100,3.0,3,3,3,3.0,5,4.0,4,4,5,5,4,4,5,0,0.0,1
1,0,25.0,0,0,853,5.0,5,5,4,5.0,5,5.0,5,3,3,4,3,4,5,12,1.0,1
1,1,36.0,0,0,545,2.0,2,2,2,4.0,4,4.0,5,5,5,5,4,5,3,17,6.0,1
1,1,10.0,1,1,837,4.0,4,4,4,3.0,4,3.0,3,4,5,4,2,4,3,0,0.0,1
1,0,25.0,0,1,569,4.0,5,4,1,3.0,4,5.0,3,4,2,3,3,5,3,62,68.0,1
0,1,34.0,0,0,3100,5.0,5,5,5,3.0,3,5.0,4,4,4,4,2,4,2,7,2.0,1
1,1,72.0,0,0,427,3.0,3,3,3,3.0,4,5.0,5,5,5,5,5,5,5,0,19.0,1
1,1,35.0,0,0,3550,0.0,0,0,3,5.0,5,5.0,4,4,4,4,3,4,4,41,38.0,1
1,1,51.0,0,0,308,5.0,5,5,5,4.0,4,5.0,4,4,4,4,3,4,5,0,0.0,1
1,1,7.0,1,2,581,5.0,5,5,3,4.0,5,4.0,4,3,3,5,5,4,4,0,0.0,1
0,1,35.0,0,0,2947,1.0,1,1,1,5.0,4,5.0,3,3,4,3,3,3,4,0,0.0,1
1,1,43.0,1,1,596,3.0,3,3,3,1.0,3,1.0,1,4,3,2,4,3,1,0,0.0,0
0,0,21.0,0,0,761,4.0,0,5,3,5.0,5,4.0,5,5,3,4,4,5,5,0,0.0,1
1,1,26.0,0,0,2565,5.0,5,5,5,4.0,4,4.0,4,2,1,1,1,5,4,0,0.0,1
0,1,48.0,0,0,641,2.0,2,2,2,3.0,5,2.0,5,5,5,5,4,5,5,38,37.0,1
0,1,57.0,0,1,788,4.0,3,5,3,2.0,2,3.0,4,4,4,4,5,4,1,0,0.0,1
1,1,19.0,0,0,1416,3.0,3,3,3,4.0,4,4.0,4,3,5,4,3,4,4,0,0.0,1
0,1,52.0,0,0,3345,5.0,5,5,5,2.0,4,4.0,4,4,4,4,4,4,3,5,5.0,1
1,0,27.0,0,0,453,3.0,3,3,4,2.0,3,2.0,2,4,2,4,5,4,2,25,44.0,0
0,1,28.0,0,1,991,0.0,0,0,3,2.0,0,2.0,2,4,4,4,2,2,2,0,28.0,1
0,1,43.0,0,0,220,3.0,3,3,3,2.0,5,5.0,4,4,4,5,4,4,4,98,96.0,1
1,1,55.0,0,1,591,5.0,1,1,1,5.0,5,5.0,5,4,2,4,2,2,5,0,2.0,1
0,1,29.0,0,0,589,2.0,2,2,2,4.0,4,4.0,4,3,2,5,4,4,4,0,0.0,1
1,0,43.0,0,0,1389,4.0,0,4,3,2.0,4,4.0,2,4,5,4,3,4,2,85,69.0,1
1,1,40.0,0,0,785,4.0,4,4,4,2.0,5,4.0,5,5,5,5,5,5,4,0,0.0,1
1,1,41.0,0,0,2683,0.0,0,0,1,5.0,4,4.0,5,5,5,5,4,5,4,48,36.0,1
1,1,51.0,0,0,3964,1.0,1,1,1,4.0,4,5.0,4,4,4,4,4,4,4,72,64.0,1
0,1,50.0,0,0,2661,4.0,4,4,4,5.0,4,5.0,3,3,3,3,3,3,5,14,10.0,1
0,1,47.0,1,1,2176,4.0,4,4,5,4.0,4,2.0,4,4,4,4,3,4,4,0,0.0,1
0,1,61.0,0,2,1448,5.0,3,3,3,3.0,3,1.0,5,5,5,5,3,5,2,21,0.0,1
0,0,43.0,0,1,1147,4.0,4,4,4,5.0,4,5.0,5,5,5,4,3,5,5,0,0.0,1
0,1,47.0,0,0,489,3.0,3,3,3,2.0,5,4.0,4,4,4,4,4,4,5,47,36.0,1
0,1,65.0,1,1,1192,4.0,2,4,3,2.0,2,2.0,2,2,4,2,1,2,1,4,0.0,1
0,1,59.0,0,0,3005,2.0,2,2,2,3.0,5,5.0,5,5,5,5,3,5,3,0,17.0,1
1,1,43.0,0,0,2063,4.0,4,4,4,1.0,3,1.0,4,4,4,4,4,4,1,0,0.0,1
0,1,44.0,0,0,2172,1.0,1,1,1,3.0,4,4.0,5,5,5,5,4,5,5,0,8.0,1
1,0,25.0,0,1,762,4.0,4,4,2,3.0,4,3.0,3,2,4,4,1,1,3,0,24.0,1
0,1,57.0,0,0,295,2.0,2,2,2,3.0,5,4.0,5,5,5,5,4,5,5,0,0.0,1
1,1,46.0,0,0,666,1.0,1,4,1,4.0,4,4.0,2,2,2,2,4,2,5,11,0.0,1
